zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area
35740,Jackson,Jackson County,AL,1071,H1,357,13.0
35745,Jackson,Jackson County,AL,1071,H1,357,13.0
35751,Jackson,Jackson County,AL,1071,H1,357,13.0
35212,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35215,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35173,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35205,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35180,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35232,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35218,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35444,Jefferson,Jefferson County,AL,1073,H1,354,3.0
35048,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35254,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35181,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35079,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35294,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35133,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35130,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35208,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35224,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35202,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35209,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35235,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35091,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35172,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35126,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35061,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35207,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35211,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35217,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35219,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35116,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35062,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35127,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35210,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35214,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35222,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35006,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35023,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35022,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35243,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35244,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35236,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35270,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35295,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35119,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35015,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35139,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35111,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35073,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35117,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35216,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35223,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35020,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35242,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35234,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35231,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35220,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35229,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35123,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35060,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35293,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35206,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35226,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35213,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35228,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35063,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35255,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35146,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35249,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35064,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35005,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35021,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35036,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35285,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35080,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35094,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35068,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35071,Jefferson,Jefferson County,AL,1073,H1,350,3.0
35118,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35204,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35203,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35221,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35201,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35233,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35266,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35259,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35260,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35253,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35261,Jefferson,Jefferson County,AL,1073,H1,352,3.0
35148,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35142,Jefferson,Jefferson County,AL,1073,H1,351,3.0
35586,Lamar,Lamar County,AL,1075,H1,355,13.0
35574,Lamar,Lamar County,AL,1075,H1,355,13.0
35544,Lamar,Lamar County,AL,1075,H1,355,13.0
35552,Lamar,Lamar County,AL,1075,H1,355,13.0
35576,Lamar,Lamar County,AL,1075,H1,355,13.0
35592,Lamar,Lamar County,AL,1075,H1,355,13.0
35555,Lamar,Lamar County,AL,1075,H1,355,13.0
35570,Lamar,Lamar County,AL,1075,H1,355,13.0
35563,Lamar,Lamar County,AL,1075,H1,355,13.0
35677,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35614,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35617,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35633,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35648,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35630,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35634,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35652,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35631,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35645,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35610,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35632,Lauderdale,Lauderdale County,AL,1077,H1,356,7.0
35650,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35672,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35643,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35651,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35603,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35618,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35654,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35673,Lawrence,Lawrence County,AL,1079,H1,356,5.0
35619,Lawrence,Lawrence County,AL,1079,H1,356,5.0
36865,Lee,Lee County,AL,1081,H1,368,2.0
36832,Lee,Lee County,AL,1081,H1,368,2.0
36804,Lee,Lee County,AL,1081,H1,368,2.0
36849,Lee,Lee County,AL,1081,H1,368,2.0
36867,Lee,Lee County,AL,1081,H1,368,2.0
36801,Lee,Lee County,AL,1081,H1,368,2.0
36831,Lee,Lee County,AL,1081,H1,368,2.0
36877,Lee,Lee County,AL,1081,H1,368,2.0
36852,Lee,Lee County,AL,1081,H1,368,2.0
36830,Lee,Lee County,AL,1081,H1,368,2.0
36854,Lee,Lee County,AL,1081,H1,368,2.0
36874,Lee,Lee County,AL,1081,H1,368,2.0
36866,Lee,Lee County,AL,1081,H1,368,2.0
36870,Lee,Lee County,AL,1081,H1,368,2.0
36850,Lee,Lee County,AL,1081,H1,368,2.0
36879,Lee,Lee County,AL,1081,H1,368,2.0
36803,Lee,Lee County,AL,1081,H1,368,2.0
35611,Limestone,Limestone County,AL,1083,H1,356,9.0
35612,Limestone,Limestone County,AL,1083,H1,356,9.0
35739,Limestone,Limestone County,AL,1083,H1,357,9.0
35749,Limestone,Limestone County,AL,1083,H1,357,9.0
35613,Limestone,Limestone County,AL,1083,H1,356,9.0
35610,Limestone,Limestone County,AL,1083,H1,356,9.0
35652,Limestone,Limestone County,AL,1083,H1,356,9.0
35649,Limestone,Limestone County,AL,1083,H1,356,9.0
35757,Limestone,Limestone County,AL,1083,H1,357,9.0
35671,Limestone,Limestone County,AL,1083,H1,356,9.0
35620,Limestone,Limestone County,AL,1083,H1,356,9.0
35742,Limestone,Limestone County,AL,1083,H1,357,9.0
35773,Limestone,Limestone County,AL,1083,H1,357,9.0
35647,Limestone,Limestone County,AL,1083,H1,356,9.0
35615,Limestone,Limestone County,AL,1083,H1,356,9.0
35756,Limestone,Limestone County,AL,1083,H1,357,9.0
35614,Limestone,Limestone County,AL,1083,H1,356,9.0
36047,Lowndes,Lowndes County,AL,1085,H1,360,11.0
36775,Lowndes,Lowndes County,AL,1085,H1,367,11.0
36040,Lowndes,Lowndes County,AL,1085,H1,360,11.0
36761,Lowndes,Lowndes County,AL,1085,H1,367,11.0
36752,Lowndes,Lowndes County,AL,1085,H1,367,11.0
36785,Lowndes,Lowndes County,AL,1085,H1,367,11.0
36043,Lowndes,Lowndes County,AL,1085,H1,360,11.0
36032,Lowndes,Lowndes County,AL,1085,H1,360,11.0
36701,Lowndes,Lowndes County,AL,1085,H1,367,11.0
36830,Macon,Macon County,AL,1087,H1,368,13.0
36866,Macon,Macon County,AL,1087,H1,368,13.0
36832,Macon,Macon County,AL,1087,H1,368,13.0
36013,Macon,Macon County,AL,1087,H1,360,13.0
36075,Macon,Macon County,AL,1087,H1,360,13.0
36083,Macon,Macon County,AL,1087,H1,360,13.0
36088,Macon,Macon County,AL,1087,H1,360,13.0
36804,Macon,Macon County,AL,1087,H1,368,13.0
36078,Macon,Macon County,AL,1087,H1,360,13.0
36029,Macon,Macon County,AL,1087,H1,360,13.0
36039,Macon,Macon County,AL,1087,H1,360,13.0
36089,Macon,Macon County,AL,1087,H1,360,13.0
36860,Macon,Macon County,AL,1087,H1,368,13.0
36879,Macon,Macon County,AL,1087,H1,368,13.0
36087,Macon,Macon County,AL,1087,H1,360,13.0
35806,Madison,Madison County,AL,1089,H1,358,9.0
35807,Madison,Madison County,AL,1089,H1,358,9.0
35897,Madison,Madison County,AL,1089,H1,358,9.0
35750,Madison,Madison County,AL,1089,H1,357,9.0
35814,Madison,Madison County,AL,1089,H1,358,9.0
35899,Madison,Madison County,AL,1089,H1,358,9.0
35893,Madison,Madison County,AL,1089,H1,358,9.0
35810,Madison,Madison County,AL,1089,H1,358,9.0
35805,Madison,Madison County,AL,1089,H1,358,9.0
35748,Madison,Madison County,AL,1089,H1,357,9.0
35756,Madison,Madison County,AL,1089,H1,357,9.0
35815,Madison,Madison County,AL,1089,H1,358,9.0
35767,Madison,Madison County,AL,1089,H1,357,9.0
35763,Madison,Madison County,AL,1089,H1,357,9.0
35758,Madison,Madison County,AL,1089,H1,357,9.0
35803,Madison,Madison County,AL,1089,H1,358,9.0
35808,Madison,Madison County,AL,1089,H1,358,9.0
35773,Madison,Madison County,AL,1089,H1,357,9.0
35804,Madison,Madison County,AL,1089,H1,358,9.0
35760,Madison,Madison County,AL,1089,H1,357,9.0
35762,Madison,Madison County,AL,1089,H1,357,9.0
35895,Madison,Madison County,AL,1089,H1,358,9.0
35898,Madison,Madison County,AL,1089,H1,358,9.0
35741,Madison,Madison County,AL,1089,H1,357,9.0
35759,Madison,Madison County,AL,1089,H1,357,9.0
35739,Madison,Madison County,AL,1089,H1,357,9.0
35776,Madison,Madison County,AL,1089,H1,357,9.0
35812,Madison,Madison County,AL,1089,H1,358,9.0
35802,Madison,Madison County,AL,1089,H1,358,9.0
35816,Madison,Madison County,AL,1089,H1,358,9.0
35757,Madison,Madison County,AL,1089,H1,357,9.0
35813,Madison,Madison County,AL,1089,H1,358,9.0
35809,Madison,Madison County,AL,1089,H1,358,9.0
35896,Madison,Madison County,AL,1089,H1,358,9.0
35801,Madison,Madison County,AL,1089,H1,358,9.0
35749,Madison,Madison County,AL,1089,H1,357,9.0
35761,Madison,Madison County,AL,1089,H1,357,9.0
35811,Madison,Madison County,AL,1089,H1,358,9.0
35824,Madison,Madison County,AL,1089,H1,358,9.0
35894,Madison,Madison County,AL,1089,H1,358,9.0
36745,Marengo,Marengo County,AL,1091,H1,367,13.0
36738,Marengo,Marengo County,AL,1091,H1,367,13.0
36728,Marengo,Marengo County,AL,1091,H1,367,13.0
36722,Marengo,Marengo County,AL,1091,H1,367,13.0
36904,Marengo,Marengo County,AL,1091,H1,369,13.0
36763,Marengo,Marengo County,AL,1091,H1,367,13.0
36784,Marengo,Marengo County,AL,1091,H1,367,13.0
36751,Marengo,Marengo County,AL,1091,H1,367,13.0
36732,Marengo,Marengo County,AL,1091,H1,367,13.0
36748,Marengo,Marengo County,AL,1091,H1,367,13.0
36754,Marengo,Marengo County,AL,1091,H1,367,13.0
36736,Marengo,Marengo County,AL,1091,H1,367,13.0
36783,Marengo,Marengo County,AL,1091,H1,367,13.0
36782,Marengo,Marengo County,AL,1091,H1,367,13.0
36773,Marengo,Marengo County,AL,1091,H1,367,13.0
36742,Marengo,Marengo County,AL,1091,H1,367,13.0
36764,Marengo,Marengo County,AL,1091,H1,367,13.0
36786,Marengo,Marengo County,AL,1091,H1,367,13.0
36769,Marengo,Marengo County,AL,1091,H1,367,13.0
35565,Marion,Marion County,AL,1093,H1,355,13.0
35552,Marion,Marion County,AL,1093,H1,355,13.0
35571,Marion,Marion County,AL,1093,H1,355,13.0
35581,Marion,Marion County,AL,1093,H1,355,13.0
35570,Marion,Marion County,AL,1093,H1,355,13.0
35594,Marion,Marion County,AL,1093,H1,355,13.0
35563,Marion,Marion County,AL,1093,H1,355,13.0
35564,Marion,Marion County,AL,1093,H1,355,13.0
35593,Marion,Marion County,AL,1093,H1,355,13.0
35548,Marion,Marion County,AL,1093,H1,355,13.0
35554,Marion,Marion County,AL,1093,H1,355,13.0
35543,Marion,Marion County,AL,1093,H1,355,13.0
35016,Marshall,Marshall County,AL,1095,H1,350,13.0
35976,Marshall,Marshall County,AL,1095,H1,359,13.0
35087,Marshall,Marshall County,AL,1095,H1,350,13.0
35975,Marshall,Marshall County,AL,1095,H1,359,13.0
35754,Marshall,Marshall County,AL,1095,H1,357,13.0
35747,Marshall,Marshall County,AL,1095,H1,357,13.0
35755,Marshall,Marshall County,AL,1095,H1,357,13.0
35962,Marshall,Marshall County,AL,1095,H1,359,13.0
35956,Marshall,Marshall County,AL,1095,H1,359,13.0
35964,Marshall,Marshall County,AL,1095,H1,359,13.0
35175,Marshall,Marshall County,AL,1095,H1,351,13.0
35760,Marshall,Marshall County,AL,1095,H1,357,13.0
35776,Marshall,Marshall County,AL,1095,H1,357,13.0
35957,Marshall,Marshall County,AL,1095,H1,359,13.0
35980,Marshall,Marshall County,AL,1095,H1,359,13.0
35769,Marshall,Marshall County,AL,1095,H1,357,13.0
35951,Marshall,Marshall County,AL,1095,H1,359,13.0
35950,Marshall,Marshall County,AL,1095,H1,359,13.0
35952,Marshall,Marshall County,AL,1095,H1,359,13.0
36688,Mobile,Mobile County,AL,1097,H1,366,10.0
36505,Mobile,Mobile County,AL,1097,H1,365,10.0
36618,Mobile,Mobile County,AL,1097,H1,366,10.0
36608,Mobile,Mobile County,AL,1097,H1,366,10.0
36611,Mobile,Mobile County,AL,1097,H1,366,10.0
36602,Mobile,Mobile County,AL,1097,H1,366,10.0
36590,Mobile,Mobile County,AL,1097,H1,365,10.0
36670,Mobile,Mobile County,AL,1097,H1,366,10.0
36560,Mobile,Mobile County,AL,1097,H1,365,10.0
36521,Mobile,Mobile County,AL,1097,H1,365,10.0
36575,Mobile,Mobile County,AL,1097,H1,365,10.0
36544,Mobile,Mobile County,AL,1097,H1,365,10.0
36619,Mobile,Mobile County,AL,1097,H1,366,10.0
36652,Mobile,Mobile County,AL,1097,H1,366,10.0
36685,Mobile,Mobile County,AL,1097,H1,366,10.0
36528,Mobile,Mobile County,AL,1097,H1,365,10.0
36522,Mobile,Mobile County,AL,1097,H1,365,10.0
36525,Mobile,Mobile County,AL,1097,H1,365,10.0
36571,Mobile,Mobile County,AL,1097,H1,365,10.0
36572,Mobile,Mobile County,AL,1097,H1,365,10.0
36582,Mobile,Mobile County,AL,1097,H1,365,10.0
36603,Mobile,Mobile County,AL,1097,H1,366,10.0
36606,Mobile,Mobile County,AL,1097,H1,366,10.0
36689,Mobile,Mobile County,AL,1097,H1,366,10.0
36644,Mobile,Mobile County,AL,1097,H1,366,10.0
36675,Mobile,Mobile County,AL,1097,H1,366,10.0
36523,Mobile,Mobile County,AL,1097,H1,365,10.0
36604,Mobile,Mobile County,AL,1097,H1,366,10.0
36695,Mobile,Mobile County,AL,1097,H1,366,10.0
36587,Mobile,Mobile County,AL,1097,H1,365,10.0
36617,Mobile,Mobile County,AL,1097,H1,366,10.0
36691,Mobile,Mobile County,AL,1097,H1,366,10.0
36509,Mobile,Mobile County,AL,1097,H1,365,10.0
36640,Mobile,Mobile County,AL,1097,H1,366,10.0
36663,Mobile,Mobile County,AL,1097,H1,366,10.0
36512,Mobile,Mobile County,AL,1097,H1,365,10.0
36612,Mobile,Mobile County,AL,1097,H1,366,10.0
36693,Mobile,Mobile County,AL,1097,H1,366,10.0
36601,Mobile,Mobile County,AL,1097,H1,366,10.0
36660,Mobile,Mobile County,AL,1097,H1,366,10.0
36568,Mobile,Mobile County,AL,1097,H1,365,10.0
36605,Mobile,Mobile County,AL,1097,H1,366,10.0
36671,Mobile,Mobile County,AL,1097,H1,366,10.0
36609,Mobile,Mobile County,AL,1097,H1,366,10.0
36616,Mobile,Mobile County,AL,1097,H1,366,10.0
36541,Mobile,Mobile County,AL,1097,H1,365,10.0
36610,Mobile,Mobile County,AL,1097,H1,366,10.0
36607,Mobile,Mobile County,AL,1097,H1,366,10.0
36613,Mobile,Mobile County,AL,1097,H1,366,10.0
36615,Mobile,Mobile County,AL,1097,H1,366,10.0
36633,Mobile,Mobile County,AL,1097,H1,366,10.0
36033,Monroe,Monroe County,AL,1099,H1,360,13.0
36481,Monroe,Monroe County,AL,1099,H1,364,13.0
36460,Monroe,Monroe County,AL,1099,H1,364,13.0
36444,Monroe,Monroe County,AL,1099,H1,364,13.0
36751,Monroe,Monroe County,AL,1099,H1,367,13.0
36401,Monroe,Monroe County,AL,1099,H1,364,13.0
36470,Monroe,Monroe County,AL,1099,H1,364,13.0
36482,Monroe,Monroe County,AL,1099,H1,364,13.0
36471,Monroe,Monroe County,AL,1099,H1,364,13.0
36502,Monroe,Monroe County,AL,1099,H1,365,13.0
36480,Monroe,Monroe County,AL,1099,H1,364,13.0
36768,Monroe,Monroe County,AL,1099,H1,367,13.0
36445,Monroe,Monroe County,AL,1099,H1,364,13.0
36425,Monroe,Monroe County,AL,1099,H1,364,13.0
36726,Monroe,Monroe County,AL,1099,H1,367,13.0
36475,Monroe,Monroe County,AL,1099,H1,364,13.0
36439,Monroe,Monroe County,AL,1099,H1,364,13.0
36458,Monroe,Monroe County,AL,1099,H1,364,13.0
36105,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36117,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36069,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36124,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36118,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36029,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36054,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36065,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36106,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36064,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36110,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36036,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36119,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36116,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36041,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36130,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36109,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36113,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36123,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36111,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36101,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36102,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36121,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36052,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36104,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36043,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36013,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36047,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36057,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36107,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36125,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36046,Montgomery,Montgomery County,AL,1101,H1,360,11.0
36120,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36103,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36114,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36112,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36108,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36115,Montgomery,Montgomery County,AL,1101,H1,361,11.0
36131,Montgomery,Montgomery County,AL,1101,H1,361,11.0
35601,Morgan,Morgan County,AL,1103,H1,356,5.0
35622,Morgan,Morgan County,AL,1103,H1,356,5.0
35754,Morgan,Morgan County,AL,1103,H1,357,5.0
35603,Morgan,Morgan County,AL,1103,H1,356,5.0
35175,Morgan,Morgan County,AL,1103,H1,351,5.0
35087,Morgan,Morgan County,AL,1103,H1,350,5.0
35602,Morgan,Morgan County,AL,1103,H1,356,5.0
35673,Morgan,Morgan County,AL,1103,H1,356,5.0
35775,Morgan,Morgan County,AL,1103,H1,357,5.0
35019,Morgan,Morgan County,AL,1103,H1,350,5.0
35016,Morgan,Morgan County,AL,1103,H1,350,5.0
35670,Morgan,Morgan County,AL,1103,H1,356,5.0
35640,Morgan,Morgan County,AL,1103,H1,356,5.0
35621,Morgan,Morgan County,AL,1103,H1,356,5.0
35619,Morgan,Morgan County,AL,1103,H1,356,5.0
35179,Morgan,Morgan County,AL,1103,H1,351,5.0
36773,Perry,Perry County,AL,1105,H1,367,13.0
36756,Perry,Perry County,AL,1105,H1,367,13.0
36786,Perry,Perry County,AL,1105,H1,367,13.0
35042,Perry,Perry County,AL,1105,H1,350,13.0
36765,Perry,Perry County,AL,1105,H1,367,13.0
36701,Perry,Perry County,AL,1105,H1,367,13.0
36728,Perry,Perry County,AL,1105,H1,367,13.0
36759,Perry,Perry County,AL,1105,H1,367,13.0
35466,Pickens,Pickens County,AL,1107,H1,354,13.0
35461,Pickens,Pickens County,AL,1107,H1,354,13.0
35481,Pickens,Pickens County,AL,1107,H1,354,13.0
35442,Pickens,Pickens County,AL,1107,H1,354,13.0
35555,Pickens,Pickens County,AL,1107,H1,355,13.0
35574,Pickens,Pickens County,AL,1107,H1,355,13.0
35447,Pickens,Pickens County,AL,1107,H1,354,13.0
35471,Pickens,Pickens County,AL,1107,H1,354,13.0
35576,Pickens,Pickens County,AL,1107,H1,355,13.0
36005,Pike,Pike County,AL,1109,H1,360,13.0
36082,Pike,Pike County,AL,1109,H1,360,13.0
36010,Pike,Pike County,AL,1109,H1,360,13.0
36079,Pike,Pike County,AL,1109,H1,360,13.0
36081,Pike,Pike County,AL,1109,H1,360,13.0
36035,Pike,Pike County,AL,1109,H1,360,13.0
36034,Pike,Pike County,AL,1109,H1,360,13.0
36049,Pike,Pike County,AL,1109,H1,360,13.0
36264,Randolph,Randolph County,AL,1111,H1,362,13.0
36276,Randolph,Randolph County,AL,1111,H1,362,13.0
36280,Randolph,Randolph County,AL,1111,H1,362,13.0
36258,Randolph,Randolph County,AL,1111,H1,362,13.0
36274,Randolph,Randolph County,AL,1111,H1,362,13.0
36278,Randolph,Randolph County,AL,1111,H1,362,13.0
36266,Randolph,Randolph County,AL,1111,H1,362,13.0
36263,Randolph,Randolph County,AL,1111,H1,362,13.0
36804,Russell,Russell County,AL,1113,H1,368,4.0
36860,Russell,Russell County,AL,1113,H1,368,4.0
36871,Russell,Russell County,AL,1113,H1,368,4.0
36869,Russell,Russell County,AL,1113,H1,368,4.0
36867,Russell,Russell County,AL,1113,H1,368,4.0
36875,Russell,Russell County,AL,1113,H1,368,4.0
36858,Russell,Russell County,AL,1113,H1,368,4.0
36027,Russell,Russell County,AL,1113,H1,360,4.0
36877,Russell,Russell County,AL,1113,H1,368,4.0
36870,Russell,Russell County,AL,1113,H1,368,4.0
36856,Russell,Russell County,AL,1113,H1,368,4.0
36851,Russell,Russell County,AL,1113,H1,368,4.0
36868,Russell,Russell County,AL,1113,H1,368,4.0
36874,Russell,Russell County,AL,1113,H1,368,4.0
35054,St. Clair,St. Clair County,AL,1115,H1,350,3.0
35094,St. Clair,St. Clair County,AL,1115,H1,350,3.0
35135,St. Clair,St. Clair County,AL,1115,H1,351,3.0
35972,St. Clair,St. Clair County,AL,1115,H1,359,3.0
35182,St. Clair,St. Clair County,AL,1115,H1,351,3.0
35178,St. Clair,St. Clair County,AL,1115,H1,351,3.0
35120,St. Clair,St. Clair County,AL,1115,H1,351,3.0
