zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area,slspc
31563,Appling County,Appling County,GA,13001,H1,315,14.0,451.0
31552,Atkinson County,Atkinson County,GA,13003,H1,315,11.0,350.0
31650,Atkinson County,Atkinson County,GA,13003,H1,316,11.0,350.0
31635,Atkinson County,Atkinson County,GA,13003,H1,316,11.0,350.0
31624,Atkinson County,Atkinson County,GA,13003,H1,316,11.0,350.0
31642,Atkinson County,Atkinson County,GA,13003,H1,316,11.0,350.0
31510,Bacon County,Bacon County,GA,13005,H1,315,6.0,360.0
31551,Bacon County,Bacon County,GA,13005,H1,315,6.0,360.0
31554,Bacon County,Bacon County,GA,13005,H1,315,6.0,360.0
31518,Bacon County,Bacon County,GA,13005,H1,315,6.0,360.0
31721,Baker County,Baker County,GA,13007,H1,317,1.0,415.0
39837,Baker County,Baker County,GA,13007,H1,398,1.0,415.0
39870,Baker County,Baker County,GA,13007,H1,398,1.0,415.0
39862,Baker County,Baker County,GA,13007,H1,398,1.0,415.0
39813,Baker County,Baker County,GA,13007,H1,398,1.0,415.0
39841,Baker County,Baker County,GA,13007,H1,398,1.0,415.0
31087,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
31062,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
31034,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
31033,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
31031,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
31059,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
31082,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
31061,Baldwin County,Baldwin County,GA,13009,H1,310,16.0,394.0
30543,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30511,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30529,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30547,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30530,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30554,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30510,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30577,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30558,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30521,Banks County,Banks County,GA,13011,H1,305,10.0,329.0
30633,Banks County,Banks County,GA,13011,H1,306,10.0,329.0
30666,Barrow County,Barrow County,GA,13013,H1,306,2.0,510.0
30622,Barrow County,Barrow County,GA,13013,H1,306,2.0,510.0
30011,Barrow County,Barrow County,GA,13013,H1,300,2.0,510.0
30680,Barrow County,Barrow County,GA,13013,H1,306,2.0,510.0
30620,Barrow County,Barrow County,GA,13013,H1,306,2.0,510.0
30517,Barrow County,Barrow County,GA,13013,H1,305,2.0,510.0
30548,Barrow County,Barrow County,GA,13013,H1,305,2.0,510.0
30656,Barrow County,Barrow County,GA,13013,H1,306,2.0,510.0
30121,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30178,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30103,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30101,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30120,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30145,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30137,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30171,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30104,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30123,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30161,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30139,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30183,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30102,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
30184,Bartow County,Bartow County,GA,13015,H1,301,3.0,460.0
31798,Ben Hill County,Ben Hill County,GA,13017,H1,317,15.0,344.0
31783,Ben Hill County,Ben Hill County,GA,13017,H1,317,15.0,344.0
31750,Ben Hill County,Ben Hill County,GA,13017,H1,317,15.0,344.0
31079,Ben Hill County,Ben Hill County,GA,13017,H1,310,15.0,344.0
31749,Berrien County,Berrien County,GA,13019,H1,317,15.0,344.0
31794,Berrien County,Berrien County,GA,13019,H1,317,15.0,344.0
31645,Berrien County,Berrien County,GA,13019,H1,316,15.0,344.0
31639,Berrien County,Berrien County,GA,13019,H1,316,15.0,344.0
31622,Berrien County,Berrien County,GA,13019,H1,316,15.0,344.0
31637,Berrien County,Berrien County,GA,13019,H1,316,15.0,344.0
31216,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31221,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31020,Bibb County,Bibb County,GA,13021,H1,310,12.0,397.0
31052,Bibb County,Bibb County,GA,13021,H1,310,12.0,397.0
31066,Bibb County,Bibb County,GA,13021,H1,310,12.0,397.0
31203,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31201,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31206,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31217,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31208,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31204,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31209,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31211,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31210,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31205,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31213,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31220,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31207,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31295,Bibb County,Bibb County,GA,13021,H1,312,12.0,397.0
31017,Bleckley County,Bleckley County,GA,13023,H1,310,12.0,397.0
31065,Bleckley County,Bleckley County,GA,13023,H1,310,12.0,397.0
31036,Bleckley County,Bleckley County,GA,13023,H1,310,12.0,397.0
31014,Bleckley County,Bleckley County,GA,13023,H1,310,12.0,397.0
31022,Bleckley County,Bleckley County,GA,13023,H1,310,12.0,397.0
31012,Bleckley County,Bleckley County,GA,13023,H1,310,12.0,397.0
31553,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31537,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31543,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31503,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31557,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31542,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31565,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31566,Brantley County,Brantley County,GA,13025,H1,315,6.0,360.0
31602,Brooks County,Brooks County,GA,13027,H1,316,15.0,344.0
31778,Brooks County,Brooks County,GA,13027,H1,317,15.0,344.0
31625,Brooks County,Brooks County,GA,13027,H1,316,15.0,344.0
31788,Brooks County,Brooks County,GA,13027,H1,317,15.0,344.0
31643,Brooks County,Brooks County,GA,13027,H1,316,15.0,344.0
31626,Brooks County,Brooks County,GA,13027,H1,316,15.0,344.0
31629,Brooks County,Brooks County,GA,13027,H1,316,15.0,344.0
31638,Brooks County,Brooks County,GA,13027,H1,316,15.0,344.0
31308,Bryan County,Bryan County,GA,13029,H1,313,14.0,451.0
31321,Bryan County,Bryan County,GA,13029,H1,313,14.0,451.0
31324,Bryan County,Bryan County,GA,13029,H1,313,14.0,451.0
31302,Bryan County,Bryan County,GA,13029,H1,313,14.0,451.0
30452,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30450,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30458,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
31308,Bulloch County,Bulloch County,GA,13031,H1,313,14.0,451.0
31321,Bulloch County,Bulloch County,GA,13031,H1,313,14.0,451.0
30459,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30417,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30461,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30439,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30425,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30415,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30471,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30460,Bulloch County,Bulloch County,GA,13031,H1,304,14.0,451.0
30441,Burke County,Burke County,GA,13033,H1,304,5.0,459.0
30815,Burke County,Burke County,GA,13033,H1,308,5.0,459.0
30434,Burke County,Burke County,GA,13033,H1,304,5.0,459.0
30456,Burke County,Burke County,GA,13033,H1,304,5.0,459.0
30830,Burke County,Burke County,GA,13033,H1,308,5.0,459.0
30805,Burke County,Burke County,GA,13033,H1,308,5.0,459.0
30426,Burke County,Burke County,GA,13033,H1,304,5.0,459.0
30442,Burke County,Burke County,GA,13033,H1,304,5.0,459.0
30816,Burke County,Burke County,GA,13033,H1,308,5.0,459.0
30233,Butts County,Butts County,GA,13035,H1,302,3.0,460.0
30234,Butts County,Butts County,GA,13035,H1,302,3.0,460.0
30248,Butts County,Butts County,GA,13035,H1,302,3.0,460.0
30223,Butts County,Butts County,GA,13035,H1,302,3.0,460.0
30224,Butts County,Butts County,GA,13035,H1,302,3.0,460.0
30216,Butts County,Butts County,GA,13035,H1,302,3.0,460.0
31029,Butts County,Butts County,GA,13035,H1,310,3.0,460.0
39813,Calhoun County,Calhoun County,GA,13037,H1,398,1.0,415.0
39862,Calhoun County,Calhoun County,GA,13037,H1,398,1.0,415.0
39886,Calhoun County,Calhoun County,GA,13037,H1,398,1.0,415.0
39846,Calhoun County,Calhoun County,GA,13037,H1,398,1.0,415.0
39840,Calhoun County,Calhoun County,GA,13037,H1,398,1.0,415.0
39842,Calhoun County,Calhoun County,GA,13037,H1,398,1.0,415.0
39866,Calhoun County,Calhoun County,GA,13037,H1,398,1.0,415.0
31558,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
31565,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
31568,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
31548,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
31547,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
31537,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
31566,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
31569,Camden County,Camden County,GA,13039,H1,315,6.0,360.0
30439,Candler County,Candler County,GA,13043,H1,304,14.0,451.0
30420,Candler County,Candler County,GA,13043,H1,304,14.0,451.0
30452,Candler County,Candler County,GA,13043,H1,304,14.0,451.0
30471,Candler County,Candler County,GA,13043,H1,304,14.0,451.0
30451,Candler County,Candler County,GA,13043,H1,304,14.0,451.0
30170,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30179,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30182,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30150,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30108,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30119,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30185,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30110,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30117,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30109,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30116,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30180,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30112,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30118,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30187,Carroll County,Carroll County,GA,13045,H1,301,4.0,432.0
30726,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
30741,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
30710,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
30755,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
30742,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
30707,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
30739,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
30736,Catoosa County,Catoosa County,GA,13047,H1,307,7.0,392.0
31537,Charlton County,Charlton County,GA,13049,H1,315,6.0,360.0
31562,Charlton County,Charlton County,GA,13049,H1,315,6.0,360.0
31419,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31408,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31409,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31401,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31405,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31420,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31414,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31403,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31411,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31418,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31402,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31302,Chatham County,Chatham County,GA,13051,H1,313,14.0,451.0
31328,Chatham County,Chatham County,GA,13051,H1,313,14.0,451.0
31410,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31412,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31404,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31406,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31407,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31322,Chatham County,Chatham County,GA,13051,H1,313,14.0,451.0
31416,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31415,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31421,Chatham County,Chatham County,GA,13051,H1,314,14.0,451.0
31805,Chattahoochee County,Chattahoochee County,GA,13053,H1,318,8.0,434.0
31905,Chattahoochee County,Chattahoochee County,GA,13053,H1,319,8.0,434.0
31995,Chattahoochee County,Chattahoochee County,GA,13053,H1,319,8.0,434.0
30753,Chattooga County,Chattooga County,GA,13055,H1,307,13.0,378.0
30105,Chattooga County,Chattooga County,GA,13055,H1,301,13.0,378.0
30731,Chattooga County,Chattooga County,GA,13055,H1,307,13.0,378.0
30730,Chattooga County,Chattooga County,GA,13055,H1,307,13.0,378.0
30747,Chattooga County,Chattooga County,GA,13055,H1,307,13.0,378.0
30165,Chattooga County,Chattooga County,GA,13055,H1,301,13.0,378.0
30107,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30114,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30189,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30102,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30004,Cherokee County,Cherokee County,GA,13057,H1,300,3.0,460.0
30142,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30169,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30188,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30040,Cherokee County,Cherokee County,GA,13057,H1,300,3.0,460.0
30534,Cherokee County,Cherokee County,GA,13057,H1,305,3.0,460.0
30146,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30028,Cherokee County,Cherokee County,GA,13057,H1,300,3.0,460.0
30115,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30183,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30171,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30184,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30075,Cherokee County,Cherokee County,GA,13057,H1,300,3.0,460.0
30143,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30151,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30101,Cherokee County,Cherokee County,GA,13057,H1,301,3.0,460.0
30066,Cherokee County,Cherokee County,GA,13057,H1,300,3.0,460.0
30602,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30606,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30601,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30608,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30605,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30622,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30683,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30609,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30603,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30607,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30604,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
30646,Clarke County,Clarke County,GA,13059,H6,306,2.0,510.0
39823,Clay County,Clay County,GA,13061,H1,398,1.0,415.0
39854,Clay County,Clay County,GA,13061,H1,398,1.0,415.0
39867,Clay County,Clay County,GA,13061,H1,398,1.0,415.0
39824,Clay County,Clay County,GA,13061,H1,398,1.0,415.0
39846,Clay County,Clay County,GA,13061,H1,398,1.0,415.0
39836,Clay County,Clay County,GA,13061,H1,398,1.0,415.0
39851,Clay County,Clay County,GA,13061,H1,398,1.0,415.0
30288,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30296,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30294,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30281,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30215,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30236,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30238,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30297,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30274,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30354,Clayton County,Clayton County,GA,13063,H1,303,3.0,460.0
30237,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30320,Clayton County,Clayton County,GA,13063,H1,303,3.0,460.0
30287,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30250,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30273,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30260,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30337,Clayton County,Clayton County,GA,13063,H1,303,3.0,460.0
30344,Clayton County,Clayton County,GA,13063,H1,303,3.0,460.0
30228,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
30349,Clayton County,Clayton County,GA,13063,H1,303,3.0,460.0
30298,Clayton County,Clayton County,GA,13063,H1,302,3.0,460.0
31642,Clinch County,Clinch County,GA,13065,H1,316,15.0,344.0
31631,Clinch County,Clinch County,GA,13065,H1,316,15.0,344.0
31649,Clinch County,Clinch County,GA,13065,H1,316,15.0,344.0
31630,Clinch County,Clinch County,GA,13065,H1,316,15.0,344.0
31634,Clinch County,Clinch County,GA,13065,H1,316,15.0,344.0
31635,Clinch County,Clinch County,GA,13065,H1,316,15.0,344.0
31623,Clinch County,Clinch County,GA,13065,H1,316,15.0,344.0
30067,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30008,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30060,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30064,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30068,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30066,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30102,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30127,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30007,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30075,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30080,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30081,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30006,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30160,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30188,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30062,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30069,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30106,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30082,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30157,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30061,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30063,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30101,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30152,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30144,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30065,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30090,Cobb County,Cobb County,GA,13067,H1,300,3.0,460.0
30156,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
31139,Cobb County,Cobb County,GA,13067,H1,311,3.0,460.0
30122,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30126,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30168,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30339,Cobb County,Cobb County,GA,13067,H1,303,3.0,460.0
30111,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
30141,Cobb County,Cobb County,GA,13067,H1,301,3.0,460.0
31535,Coffee County,Coffee County,GA,13069,H1,315,11.0,350.0
31624,Coffee County,Coffee County,GA,13069,H1,316,11.0,350.0
